time,X_ref,dX_ref,D_ref
58.42,1.61,0.06,0.36
58.43,1.61,0.06,0.36
58.44,1.62,0.06,0.36
58.45,1.62,0.06,0.36
58.46,1.62,0.06,0.36
58.47,1.62,0.06,0.36
58.48,1.62,0.06,0.36
58.49,1.62,0.06,0.36
58.5,1.62,0.06,0.36
58.51,1.62,0.06,0.36
58.52,1.62,0.07,0.36
58.53,1.62,0.07,0.36
58.54,1.62,0.07,0.36
58.55,1.62,0.07,0.36
58.56,1.62,0.07,0.36
58.57,1.62,0.07,0.36
58.58,1.62,0.07,0.36
58.59,1.62,0.07,0.36
58.6,1.63,0.07,0.36
58.61,1.63,0.07,0.36
58.62,1.63,0.07,0.36
58.63,1.63,0.07,0.36
58.64,1.63,0.07,0.36
58.65,1.63,0.07,0.36
58.66,1.63,0.07,0.36
58.67,1.63,0.07,0.36
58.68,1.63,0.07,0.36
58.69,1.63,0.07,0.36
58.7,1.63,0.07,0.36
58.71,1.63,0.07,0.36
58.72,1.63,0.07,0.36
58.73,1.63,0.07,0.36
58.74,1.63,0.07,0.36
58.75,1.64,0.07,0.36
58.76,1.64,0.07,0.36
58.77,1.64,0.07,0.36
58.78,1.64,0.07,0.36
58.79,1.64,0.07,0.36
58.8,1.64,0.07,0.36
58.81,1.64,0.07,0.36
58.82,1.64,0.07,0.36
58.83,1.64,0.07,0.36
58.84,1.64,0.07,0.36
58.85,1.64,0.07,0.36
58.86,1.64,0.07,0.36
58.87,1.64,0.07,0.36
58.88,1.64,0.07,0.36
58.89,1.65,0.07,0.36
58.9,1.65,0.07,0.36
58.91,1.65,0.07,0.36
58.92,1.65,0.07,0.35
58.93,1.65,0.07,0.35
58.94,1.65,0.07,0.35
58.95,1.65,0.07,0.35
58.96,1.65,0.07,0.35
58.97,1.65,0.07,0.35
58.98,1.65,0.07,0.35
58.99,1.65,0.07,0.35
59.0,1.65,0.07,0.35
59.01,1.65,0.07,0.35
59.02,1.65,0.07,0.35
59.03,1.66,0.07,0.35
59.04,1.66,0.07,0.35
59.05,1.66,0.07,0.35
59.06,1.66,0.07,0.35
59.07,1.66,0.07,0.35
59.08,1.66,0.07,0.35
59.09,1.66,0.07,0.35
59.1,1.66,0.07,0.35
59.11,1.66,0.07,0.35
59.12,1.66,0.07,0.35
59.13,1.66,0.07,0.35
59.14,1.66,0.07,0.35
59.15,1.66,0.07,0.35
59.16,1.66,0.07,0.35
59.17,1.67,0.07,0.35
59.18,1.67,0.07,0.35
59.19,1.67,0.07,0.35
59.2,1.67,0.07,0.35
59.21,1.67,0.07,0.35
59.22,1.67,0.08,0.35
59.23,1.67,0.08,0.35
59.24,1.67,0.08,0.35
59.25,1.67,0.08,0.35
59.26,1.67,0.08,0.35
59.27,1.67,0.08,0.35
59.28,1.67,0.08,0.35
59.29,1.67,0.08,0.35
59.3,1.68,0.08,0.35
59.31,1.68,0.08,0.35
59.32,1.68,0.08,0.35
59.33,1.68,0.08,0.35
59.34,1.68,0.08,0.35
59.35,1.68,0.08,0.35
59.36,1.68,0.08,0.35
59.37,1.68,0.08,0.35
59.38,1.68,0.08,0.35
59.39,1.68,0.08,0.35
59.4,1.68,0.08,0.35
59.41,1.68,0.08,0.35
59.42,1.68,0.08,0.35
59.43,1.69,0.08,0.35
59.44,1.69,0.08,0.35
59.45,1.69,0.08,0.35
59.46,1.69,0.08,0.35
59.47,1.69,0.08,0.35
59.48,1.69,0.08,0.35
59.49,1.69,0.08,0.35
59.5,1.69,0.08,0.35
59.51,1.69,0.08,0.35
59.52,1.69,0.08,0.35
59.53,1.69,0.08,0.35
59.54,1.69,0.08,0.35
59.55,1.69,0.08,0.35
59.56,1.7,0.08,0.35
59.57,1.7,0.08,0.35
59.58,1.7,0.08,0.35
59.59,1.7,0.08,0.35
59.6,1.7,0.08,0.35
59.61,1.7,0.08,0.35
59.62,1.7,0.08,0.35
59.63,1.7,0.08,0.35
59.64,1.7,0.08,0.35
59.65,1.7,0.08,0.35
59.66,1.7,0.08,0.35
59.67,1.7,0.08,0.35
59.68,1.71,0.08,0.35
59.69,1.71,0.08,0.35
59.7,1.71,0.08,0.35
59.71,1.71,0.08,0.35
59.72,1.71,0.08,0.35
59.73,1.71,0.08,0.35
59.74,1.71,0.08,0.35
59.75,1.71,0.08,0.35
59.76,1.71,0.08,0.35
59.77,1.71,0.08,0.35
59.78,1.71,0.08,0.35
59.79,1.71,0.08,0.35
59.8,1.72,0.08,0.35
59.81,1.72,0.08,0.35
59.82,1.72,0.08,0.35
59.83,1.72,0.08,0.35
59.84,1.72,0.08,0.35
59.85,1.72,0.08,0.35
59.86,1.72,0.08,0.35
59.87,1.72,0.08,0.35
59.88,1.72,0.08,0.35
59.89,1.72,0.08,0.35
59.9,1.72,0.08,0.35
59.91,1.72,0.08,0.35
59.92,1.72,0.08,0.35
59.93,1.73,0.08,0.35
59.94,1.73,0.08,0.35
59.95,1.73,0.08,0.35
59.96,1.73,0.08,0.35
59.97,1.73,0.08,0.35
59.98,1.73,0.08,0.35
59.99,1.73,0.08,0.35
60.0,1.73,0.08,0.35
60.01,1.73,0.08,0.35
60.02,1.73,0.08,0.35
60.03,1.73,0.08,0.35
60.04,1.74,0.08,0.35
60.05,1.74,0.08,0.35
60.06,1.74,0.09,0.35
60.07,1.74,0.09,0.35
60.08,1.74,0.09,0.35
60.09,1.74,0.09,0.35
60.1,1.74,0.09,0.35
60.11,1.74,0.09,0.35
60.12,1.74,0.09,0.35
60.13,1.74,0.09,0.35
60.14,1.74,0.09,0.35
60.15,1.74,0.09,0.35
60.16,1.75,0.09,0.35
60.17,1.75,0.09,0.35
60.18,1.75,0.09,0.35
60.19,1.75,0.09,0.35
60.2,1.75,0.09,0.35
60.21,1.75,0.09,0.35
60.22,1.75,0.09,0.35
60.23,1.75,0.09,0.35
60.24,1.75,0.09,0.35
60.25,1.75,0.09,0.35
60.26,1.75,0.09,0.35
60.27,1.75,0.09,0.35
60.28,1.76,0.09,0.35
60.29,1.76,0.09,0.35
60.3,1.76,0.09,0.35
60.31,1.76,0.09,0.35
60.32,1.76,0.09,0.35
60.33,1.76,0.09,0.35
60.34,1.76,0.09,0.35
60.35,1.76,0.09,0.35
60.36,1.76,0.09,0.35
60.37,1.76,0.09,0.35
60.38,1.76,0.09,0.35
60.39,1.77,0.09,0.35
60.4,1.77,0.09,0.35
60.41,1.77,0.09,0.35
60.42,1.77,0.09,0.35
60.43,1.77,0.09,0.35
60.44,1.77,0.09,0.35
60.45,1.77,0.09,0.35
60.46,1.77,0.09,0.35
60.47,1.77,0.09,0.35
60.48,1.77,0.09,0.35
60.49,1.77,0.09,0.35
60.5,1.78,0.09,0.35
60.51,1.78,0.09,0.35
60.52,1.78,0.09,0.35
60.53,1.78,0.09,0.35
60.54,1.78,0.09,0.35
60.55,1.78,0.09,0.35
60.56,1.78,0.09,0.35
60.57,1.78,0.09,0.35
60.58,1.78,0.09,0.35
60.59,1.78,0.09,0.35
60.6,1.78,0.09,0.35
60.61,1.79,0.09,0.35
60.62,1.79,0.09,0.35
60.63,1.79,0.09,0.35
60.64,1.79,0.09,0.35
60.65,1.79,0.09,0.35
60.66,1.79,0.09,0.35
60.67,1.79,0.09,0.35
60.68,1.79,0.09,0.35
60.69,1.79,0.09,0.35
60.7,1.79,0.09,0.35
60.71,1.79,0.09,0.35
60.72,1.8,0.09,0.35
60.73,1.8,0.09,0.35
60.74,1.8,0.09,0.35
60.75,1.8,0.09,0.35
60.76,1.8,0.09,0.35
60.77,1.8,0.09,0.35
60.78,1.8,0.09,0.35
60.79,1.8,0.09,0.35
60.8,1.8,0.09,0.35
60.81,1.8,0.09,0.35
60.82,1.8,0.09,0.35
60.83,1.81,0.09,0.35
60.84,1.81,0.09,0.35
60.85,1.81,0.09,0.35
60.86,1.81,0.09,0.35
60.87,1.81,0.09,0.35
60.88,1.81,0.09,0.35
60.89,1.81,0.09,0.35
60.9,1.81,0.09,0.35
60.91,1.81,0.09,0.35
60.92,1.81,0.09,0.35
60.93,1.81,0.09,0.35
60.94,1.82,0.09,0.35
60.95,1.82,0.09,0.35
60.96,1.82,0.09,0.35
60.97,1.82,0.09,0.35
60.98,1.82,0.09,0.35
60.99,1.82,0.09,0.35
61.0,1.82,0.09,0.35
61.01,1.82,0.09,0.35
61.02,1.82,0.09,0.35
61.03,1.82,0.09,0.35
61.04,1.82,0.09,0.35
61.05,1.83,0.09,0.35
61.06,1.83,0.09,0.35
61.07,1.83,0.09,0.35
61.08,1.83,0.09,0.35
61.09,1.83,0.09,0.35
61.1,1.83,0.09,0.35
61.11,1.83,0.09,0.35
61.12,1.83,0.09,0.35
61.13,1.83,0.09,0.35
61.14,1.83,0.09,0.35
61.15,1.83,0.09,0.35
61.16,1.84,0.09,0.35
61.17,1.84,0.09,0.35
61.18,1.84,0.09,0.35
61.19,1.84,0.09,0.35
61.2,1.84,0.09,0.35
61.21,1.84,0.09,0.35
61.22,1.84,0.09,0.35
61.23,1.84,0.09,0.35
61.24,1.84,0.09,0.35
61.25,1.84,0.1,0.35
61.26,1.85,0.1,0.35
61.27,1.85,0.1,0.35
61.28,1.85,0.1,0.35
61.29,1.85,0.1,0.35
61.3,1.85,0.1,0.35
61.31,1.85,0.1,0.35
61.32,1.85,0.1,0.35
61.33,1.85,0.1,0.35
61.34,1.85,0.1,0.35
61.35,1.85,0.1,0.35
61.36,1.85,0.1,0.35
61.37,1.86,0.1,0.35
61.38,1.86,0.1,0.35
61.39,1.86,0.1,0.35
61.4,1.86,0.1,0.35
61.41,1.86,0.1,0.35
61.42,1.86,0.1,0.35
61.43,1.86,0.1,0.35
61.44,1.86,0.1,0.35
61.45,1.86,0.1,0.35
61.46,1.86,0.1,0.35
61.47,1.87,0.1,0.35
61.48,1.87,0.1,0.35
61.49,1.87,0.1,0.35
61.5,1.87,0.1,0.35
61.51,1.87,0.1,0.35
61.52,1.87,0.1,0.35
61.53,1.87,0.1,0.35
61.54,1.87,0.1,0.35
61.55,1.87,0.1,0.35
61.56,1.87,0.1,0.35
61.57,1.88,0.1,0.35
61.58,1.88,0.1,0.35
61.59,1.88,0.1,0.35
61.6,1.88,0.1,0.35
61.61,1.88,0.1,0.35
61.62,1.88,0.1,0.35
61.63,1.88,0.1,0.35
61.64,1.88,0.1,0.35
61.65,1.88,0.1,0.35
61.66,1.88,0.1,0.35
61.67,1.88,0.1,0.35
61.68,1.89,0.1,0.35
61.69,1.89,0.1,0.35
61.7,1.89,0.1,0.35
61.71,1.89,0.1,0.35
61.72,1.89,0.1,0.35
61.73,1.89,0.1,0.35
61.74,1.89,0.1,0.35
61.75,1.89,0.1,0.35
61.76,1.89,0.1,0.35
61.77,1.89,0.1,0.35
61.78,1.9,0.1,0.35
61.79,1.9,0.1,0.35
61.8,1.9,0.1,0.35
61.81,1.9,0.1,0.35
61.82,1.9,0.1,0.35
61.83,1.9,0.1,0.35
61.84,1.9,0.1,0.35
61.85,1.9,0.1,0.35
61.86,1.9,0.1,0.35
61.87,1.9,0.1,0.35
61.88,1.91,0.1,0.35
61.89,1.91,0.1,0.35
61.9,1.91,0.1,0.35
61.91,1.91,0.1,0.35
61.92,1.91,0.1,0.35
61.93,1.91,0.1,0.35
61.94,1.91,0.1,0.35
61.95,1.91,0.1,0.35
61.96,1.91,0.1,0.35
61.97,1.91,0.1,0.35
61.98,1.92,0.1,0.35
61.99,1.92,0.1,0.35
62.0,1.92,0.1,0.35
62.01,1.92,0.1,0.35
62.02,1.92,0.1,0.35
62.03,1.92,0.1,0.35
62.04,1.92,0.1,0.35
62.05,1.92,0.1,0.35
62.06,1.92,0.1,0.35
62.07,1.92,0.1,0.35
62.08,1.93,0.1,0.35
62.09,1.93,0.1,0.35
62.1,1.93,0.1,0.35
62.11,1.93,0.1,0.35
62.12,1.93,0.1,0.35
62.13,1.93,0.1,0.35
62.14,1.93,0.1,0.35
62.15,1.93,0.1,0.35
62.16,1.93,0.1,0.35
62.17,1.93,0.1,0.35
62.18,1.93,0.1,0.35
62.19,1.94,0.1,0.35
62.2,1.94,0.1,0.35
62.21,1.94,0.1,0.35
62.22,1.94,0.1,0.35
62.23,1.94,0.1,0.35
62.24,1.94,0.1,0.35
62.25,1.94,0.1,0.35
62.26,1.94,0.1,0.35
62.27,1.94,0.1,0.35
62.28,1.94,0.1,0.35
62.29,1.95,0.1,0.35
62.3,1.95,0.1,0.35
62.31,1.95,0.1,0.35
62.32,1.95,0.1,0.35
62.33,1.95,0.1,0.35
62.34,1.95,0.1,0.35
62.35,1.95,0.1,0.35
62.36,1.95,0.1,0.35
62.37,1.95,0.1,0.35
62.38,1.95,0.1,0.35
62.39,1.96,0.1,0.35
62.4,1.96,0.1,0.35
62.41,1.96,0.1,0.35
62.42,1.96,0.1,0.35
62.43,1.96,0.1,0.35
62.44,1.96,0.1,0.35
62.45,1.96,0.1,0.35
62.46,1.96,0.1,0.35
62.47,1.96,0.1,0.35
62.48,1.96,0.1,0.35
62.49,1.97,0.1,0.35
62.5,1.97,0.1,0.35
62.51,1.97,0.1,0.35
62.52,1.97,0.1,0.35
62.53,1.97,0.1,0.35
62.54,1.97,0.1,0.35
62.55,1.97,0.1,0.35
62.56,1.97,0.1,0.35
62.57,1.97,0.1,0.35
62.58,1.97,0.1,0.35
62.59,1.98,0.1,0.35
62.6,1.98,0.1,0.35
62.61,1.98,0.1,0.35
62.62,1.98,0.1,0.35
62.63,1.98,0.1,0.35
62.64,1.98,0.1,0.35
62.65,1.98,0.1,0.35
62.66,1.98,0.1,0.35
62.67,1.98,0.1,0.35
62.68,1.98,0.1,0.35
62.69,1.99,0.1,0.35
62.7,1.99,0.1,0.35
62.71,1.99,0.1,0.35
62.72,1.99,0.1,0.35
62.73,1.99,0.1,0.35
62.74,1.99,0.1,0.35
62.75,1.99,0.1,0.35
62.76,1.99,0.1,0.35
62.77,1.99,0.1,0.35
62.78,1.99,0.1,0.35
62.79,2.0,0.1,0.35
62.8,2.0,0.1,0.35
62.81,2.0,0.1,0.35
62.82,2.0,0.1,0.35
62.83,2.0,0.1,0.35
62.84,2.0,0.1,0.35
62.85,2.0,0.1,0.35
62.86,2.0,0.1,0.35
62.87,2.0,0.1,0.35
62.88,2.0,0.1,0.35
62.89,2.01,0.1,0.35
62.9,2.01,0.1,0.35
62.91,2.01,0.1,0.35
62.92,2.01,0.1,0.35
62.93,2.01,0.1,0.35
62.94,2.01,0.1,0.35
62.95,2.01,0.1,0.35
62.96,2.01,0.1,0.35
62.97,2.01,0.1,0.35
62.98,2.01,0.1,0.35
62.99,2.02,0.1,0.35
63.0,2.02,0.1,0.35
63.01,2.02,0.1,0.35
63.02,2.02,0.1,0.35
63.03,2.02,0.1,0.35
63.04,2.02,0.1,0.35
63.05,2.02,0.1,0.35
63.06,2.02,0.1,0.35
63.07,2.02,0.1,0.35
63.08,2.02,0.1,0.35
63.09,2.03,0.1,0.35
63.1,2.03,0.1,0.35
63.11,2.03,0.1,0.35
63.12,2.03,0.1,0.35
63.13,2.03,0.1,0.35
63.14,2.03,0.1,0.35
63.15,2.03,0.1,0.35
63.16,2.03,0.1,0.35
63.17,2.03,0.1,0.35
63.18,2.03,0.1,0.35
63.19,2.04,0.1,0.35
63.2,2.04,0.1,0.35
63.21,2.04,0.1,0.35
63.22,2.04,0.1,0.35
63.23,2.04,0.1,0.35
63.24,2.04,0.1,0.35
63.25,2.04,0.1,0.35
63.26,2.04,0.1,0.35
63.27,2.04,0.1,0.35
63.28,2.04,0.1,0.35
63.29,2.05,0.1,0.35
63.3,2.05,0.1,0.35
63.31,2.05,0.1,0.35
63.32,2.05,0.1,0.35
63.33,2.05,0.1,0.35
63.34,2.05,0.1,0.35
63.35,2.05,0.1,0.35
63.36,2.05,0.1,0.35
63.37,2.05,0.1,0.35
63.38,2.05,0.1,0.35
63.39,2.06,0.1,0.35
63.4,2.06,0.1,0.35
63.41,2.06,0.1,0.35
63.42,2.06,0.1,0.35
63.43,2.06,0.1,0.35
63.44,2.06,0.1,0.35
63.45,2.06,0.1,0.35
63.46,2.06,0.1,0.35
63.47,2.06,0.1,0.35
63.48,2.06,0.1,0.35
63.49,2.07,0.1,0.35
63.5,2.07,0.1,0.35
63.51,2.07,0.1,0.35
63.52,2.07,0.1,0.35
63.53,2.07,0.1,0.35
63.54,2.07,0.1,0.35
63.55,2.07,0.1,0.35
63.56,2.07,0.1,0.35
63.57,2.07,0.1,0.35
63.58,2.07,0.1,0.35
63.59,2.08,0.1,0.35
63.6,2.08,0.1,0.35
63.61,2.08,0.1,0.35
63.62,2.08,0.1,0.35
63.63,2.08,0.1,0.35
63.64,2.08,0.1,0.35
63.65,2.08,0.1,0.35
63.66,2.08,0.1,0.35
63.67,2.08,0.1,0.35
63.68,2.08,0.1,0.35
63.69,2.09,0.1,0.35
63.7,2.09,0.1,0.35
63.71,2.09,0.1,0.35
63.72,2.09,0.1,0.35
63.73,2.09,0.1,0.35
63.74,2.09,0.1,0.35
63.75,2.09,0.1,0.35
63.76,2.09,0.1,0.35
63.77,2.09,0.1,0.35
63.78,2.09,0.1,0.35
63.79,2.1,0.1,0.35
63.8,2.1,0.1,0.35
63.81,2.1,0.1,0.35
63.82,2.1,0.1,0.35
63.83,2.1,0.1,0.35
63.84,2.1,0.1,0.35
63.85,2.1,0.1,0.35
63.86,2.1,0.1,0.35
63.87,2.1,0.1,0.35
63.88,2.1,0.1,0.35
63.89,2.11,0.1,0.35
63.9,2.11,0.1,0.35
63.91,2.11,0.1,0.35
63.92,2.11,0.1,0.35
63.93,2.11,0.1,0.35
63.94,2.11,0.1,0.35
63.95,2.11,0.1,0.35
63.96,2.11,0.1,0.35
63.97,2.11,0.1,0.35
63.98,2.11,0.1,0.35
63.99,2.11,0.1,0.35
64.0,2.12,0.1,0.35
64.01,2.12,0.1,0.35
64.02,2.12,0.1,0.35
64.03,2.12,0.1,0.35
64.04,2.12,0.1,0.35
64.05,2.12,0.1,0.35
64.06,2.12,0.1,0.35
64.07,2.12,0.1,0.35
64.08,2.12,0.1,0.35
64.09,2.12,0.1,0.35
64.1,2.13,0.1,0.35
64.11,2.13,0.1,0.35
64.12,2.13,0.1,0.35
64.13,2.13,0.1,0.35
64.14,2.13,0.1,0.35
64.15,2.13,0.1,0.35
64.16,2.13,0.1,0.35
64.17,2.13,0.1,0.35
64.18,2.13,0.1,0.35
64.19,2.13,0.1,0.35
64.2,2.14,0.1,0.35
64.21,2.14,0.1,0.35
64.22,2.14,0.1,0.35
64.23,2.14,0.1,0.35
64.24,2.14,0.1,0.35
64.25,2.14,0.1,0.35
64.26,2.14,0.1,0.35
64.27,2.14,0.1,0.35
64.28,2.14,0.1,0.35
64.29,2.14,0.1,0.35
64.3,2.14,0.1,0.35
64.31,2.15,0.1,0.35
64.32,2.15,0.1,0.35
64.33,2.15,0.1,0.35
64.34,2.15,0.1,0.35
64.35,2.15,0.1,0.35
64.36,2.15,0.1,0.35
64.37,2.15,0.1,0.35
64.38,2.15,0.1,0.35
64.39,2.15,0.1,0.35
64.4,2.15,0.1,0.35
64.41,2.16,0.1,0.35
64.42,2.16,0.09,0.35
64.43,2.16,0.09,0.35
64.44,2.16,0.09,0.35
64.45,2.16,0.09,0.35
64.46,2.16,0.09,0.35
64.47,2.16,0.09,0.35
64.48,2.16,0.09,0.35
64.49,2.16,0.09,0.35
64.5,2.16,0.09,0.35
64.51,2.16,0.09,0.35
64.52,2.17,0.09,0.35
64.53,2.17,0.09,0.35
64.54,2.17,0.09,0.35
64.55,2.17,0.09,0.35
64.56,2.17,0.09,0.35
64.57,2.17,0.09,0.35
64.58,2.17,0.09,0.35
64.59,2.17,0.09,0.35
64.6,2.17,0.09,0.35
64.61,2.17,0.09,0.35
64.62,2.18,0.09,0.35
64.63,2.18,0.09,0.35
64.64,2.18,0.09,0.36
64.65,2.18,0.09,0.36
64.66,2.18,0.09,0.36
64.67,2.18,0.09,0.36
64.68,2.18,0.09,0.36
64.69,2.18,0.09,0.36
64.7,2.18,0.09,0.36
64.71,2.18,0.09,0.36
64.72,2.18,0.09,0.36
64.73,2.19,0.09,0.36
64.74,2.19,0.09,0.36
64.75,2.19,0.09,0.36
64.76,2.19,0.09,0.36
64.77,2.19,0.09,0.36
64.78,2.19,0.09,0.36
64.79,2.19,0.09,0.36
64.8,2.19,0.09,0.36
64.81,2.19,0.09,0.36
64.82,2.19,0.09,0.36
64.83,2.19,0.09,0.36
64.84,2.2,0.09,0.36
64.85,2.2,0.09,0.36
64.86,2.2,0.09,0.36
64.87,2.2,0.09,0.36
64.88,2.2,0.09,0.36
64.89,2.2,0.09,0.36
64.9,2.2,0.09,0.36
64.91,2.2,0.09,0.36
64.92,2.2,0.09,0.36
64.93,2.2,0.09,0.36
64.94,2.2,0.09,0.36
64.95,2.21,0.09,0.36
64.96,2.21,0.09,0.36
64.97,2.21,0.09,0.36
64.98,2.21,0.09,0.36
64.99,2.21,0.09,0.36
65.0,2.21,0.09,0.36
65.01,2.21,0.09,0.36
65.02,2.21,0.09,0.36
65.03,2.21,0.09,0.36
65.04,2.21,0.09,0.36
65.05,2.21,0.09,0.36
65.06,2.22,0.09,0.36
65.07,2.22,0.09,0.36
65.08,2.22,0.09,0.36
65.09,2.22,0.09,0.36
65.1,2.22,0.09,0.36
65.11,2.22,0.09,0.36
65.12,2.22,0.09,0.36
65.13,2.22,0.09,0.36
65.14,2.22,0.09,0.36
65.15,2.22,0.09,0.36
65.16,2.22,0.09,0.36
65.17,2.23,0.09,0.36
65.18,2.23,0.09,0.36
65.19,2.23,0.09,0.36
65.2,2.23,0.09,0.36
65.21,2.23,0.09,0.36
65.22,2.23,0.09,0.36
65.23,2.23,0.09,0.36
65.24,2.23,0.09,0.36
65.25,2.23,0.09,0.36
65.26,2.23,0.09,0.36
65.27,2.23,0.09,0.36
65.28,2.24,0.09,0.36
65.29,2.24,0.09,0.36
65.3,2.24,0.09,0.36
65.31,2.24,0.09,0.36
65.32,2.24,0.09,0.36
65.33,2.24,0.09,0.36
65.34,2.24,0.09,0.36
65.35,2.24,0.09,0.36
65.36,2.24,0.09,0.36
65.37,2.24,0.09,0.36
65.38,2.24,0.09,0.36
65.39,2.24,0.09,0.36
65.4,2.25,0.09,0.36
65.41,2.25,0.09,0.36
65.42,2.25,0.09,0.36
65.43,2.25,0.09,0.36
65.44,2.25,0.09,0.36
65.45,2.25,0.09,0.36
65.46,2.25,0.09,0.36
65.47,2.25,0.09,0.36
65.48,2.25,0.09,0.36
65.49,2.25,0.09,0.36
65.5,2.25,0.09,0.36
65.51,2.26,0.09,0.36
65.52,2.26,0.09,0.36
65.53,2.26,0.09,0.36
65.54,2.26,0.09,0.36
65.55,2.26,0.09,0.36
65.56,2.26,0.09,0.36
65.57,2.26,0.09,0.36
65.58,2.26,0.09,0.36
65.59,2.26,0.09,0.36
65.6,2.26,0.09,0.36
65.61,2.26,0.08,0.36
65.62,2.26,0.08,0.36
65.63,2.27,0.08,0.36
65.64,2.27,0.08,0.36
65.65,2.27,0.08,0.36
65.66,2.27,0.08,0.36
65.67,2.27,0.08,0.36
65.68,2.27,0.08,0.36
65.69,2.27,0.08,0.36
65.7,2.27,0.08,0.36
65.71,2.27,0.08,0.36
65.72,2.27,0.08,0.36
65.73,2.27,0.08,0.36
65.74,2.27,0.08,0.36
65.75,2.28,0.08,0.36
65.76,2.28,0.08,0.36
65.77,2.28,0.08,0.36
65.78,2.28,0.08,0.36
65.79,2.28,0.08,0.36
65.8,2.28,0.08,0.36
65.81,2.28,0.08,0.36
65.82,2.28,0.08,0.36
65.83,2.28,0.08,0.36
65.84,2.28,0.08,0.36
65.85,2.28,0.08,0.36
65.86,2.28,0.08,0.36
65.87,2.29,0.08,0.36
65.88,2.29,0.08,0.36
65.89,2.29,0.08,0.36
65.9,2.29,0.08,0.36
65.91,2.29,0.08,0.36
65.92,2.29,0.08,0.36
65.93,2.29,0.08,0.36
65.94,2.29,0.08,0.36
65.95,2.29,0.08,0.36
65.96,2.29,0.08,0.36
65.97,2.29,0.08,0.36
65.98,2.29,0.08,0.36
65.99,2.3,0.08,0.36
66.0,2.3,0.08,0.36
66.01,2.3,0.08,0.36
66.02,2.3,0.08,0.36
66.03,2.3,0.08,0.36
66.04,2.3,0.08,0.36
66.05,2.3,0.08,0.36
66.06,2.3,0.08,0.36
66.07,2.3,0.08,0.36
66.08,2.3,0.08,0.36
66.09,2.3,0.08,0.36
66.1,2.3,0.08,0.36
66.11,2.3,0.08,0.36
66.12,2.31,0.08,0.36
66.13,2.31,0.08,0.36
66.14,2.31,0.08,0.36
66.15,2.31,0.08,0.36
66.16,2.31,0.08,0.36
66.17,2.31,0.08,0.36
66.18,2.31,0.08,0.36
66.19,2.31,0.08,0.36
66.2,2.31,0.08,0.36
66.21,2.31,0.08,0.36
66.22,2.31,0.08,0.36
66.23,2.31,0.08,0.36
66.24,2.32,0.08,0.36
66.25,2.32,0.08,0.36
66.26,2.32,0.08,0.36
66.27,2.32,0.08,0.36
66.28,2.32,0.08,0.36
66.29,2.32,0.08,0.36
66.3,2.32,0.08,0.36
66.31,2.32,0.08,0.36
66.32,2.32,0.08,0.36
66.33,2.32,0.08,0.37
66.34,2.32,0.08,0.37
66.35,2.32,0.08,0.37
66.36,2.32,0.08,0.37
66.37,2.33,0.08,0.37
66.38,2.33,0.08,0.37
66.39,2.33,0.08,0.37
66.4,2.33,0.08,0.37
66.41,2.33,0.08,0.37
66.42,2.33,0.08,0.37
66.43,2.33,0.08,0.37
66.44,2.33,0.08,0.37
66.45,2.33,0.07,0.37
66.46,2.33,0.07,0.37
66.47,2.33,0.07,0.37
66.48,2.33,0.07,0.37
66.49,2.33,0.07,0.37
66.5,2.33,0.07,0.37
66.51,2.34,0.07,0.37
66.52,2.34,0.07,0.37
66.53,2.34,0.07,0.37
66.54,2.34,0.07,0.37
66.55,2.34,0.07,0.37
66.56,2.34,0.07,0.37
66.57,2.34,0.07,0.37
66.58,2.34,0.07,0.37
66.59,2.34,0.07,0.37
66.6,2.34,0.07,0.37
66.61,2.34,0.07,0.37
66.62,2.34,0.07,0.37
66.63,2.34,0.07,0.37
66.64,2.35,0.07,0.37
66.65,2.35,0.07,0.37
66.66,2.35,0.07,0.37
66.67,2.35,0.07,0.37
66.68,2.35,0.07,0.37
66.69,2.35,0.07,0.37
66.7,2.35,0.07,0.37
66.71,2.35,0.07,0.37
66.72,2.35,0.07,0.37
66.73,2.35,0.07,0.37
66.74,2.35,0.07,0.37
66.75,2.35,0.07,0.37
66.76,2.35,0.07,0.37
66.77,2.35,0.07,0.37
66.78,2.36,0.07,0.37
66.79,2.36,0.07,0.37
66.8,2.36,0.07,0.37
66.81,2.36,0.07,0.37
66.82,2.36,0.07,0.37
66.83,2.36,0.07,0.37
66.84,2.36,0.07,0.37
66.85,2.36,0.07,0.37
66.86,2.36,0.07,0.37
66.87,2.36,0.07,0.37
66.88,2.36,0.07,0.37
66.89,2.36,0.07,0.37
66.9,2.36,0.07,0.37
66.91,2.36,0.07,0.37
66.92,2.36,0.07,0.37
66.93,2.37,0.07,0.37
66.94,2.37,0.07,0.37
66.95,2.37,0.07,0.37
66.96,2.37,0.07,0.37
66.97,2.37,0.07,0.37
66.98,2.37,0.07,0.37
66.99,2.37,0.07,0.37
67.0,2.37,0.07,0.37
67.01,2.37,0.07,0.37
67.02,2.37,0.07,0.37
67.03,2.37,0.07,0.37
67.04,2.37,0.07,0.37
67.05,2.37,0.07,0.37
67.06,2.37,0.07,0.37
67.07,2.37,0.07,0.37
67.08,2.38,0.07,0.37
67.09,2.38,0.07,0.37
67.1,2.38,0.07,0.37
67.11,2.38,0.07,0.37
67.12,2.38,0.07,0.37
67.13,2.38,0.07,0.37
67.14,2.38,0.07,0.37
